,product,date,year,Foundry,num_shading_units,num_compute_units,num_tensor_cores,flops,FP16_flops,FP32_flops,FP64_flops,timestamp,real_price_2020,process_size_in_nm,TDP_in_W,transistors_in_millions,die_size_in_mm,base_clock_in_MHz,bandwidth_in_GBs,bus_width_in_bit,GPU_clock_in_MHz,length_in_mm,memory_bus_in_bit,memory_clock_in_MHz,memory_size_in_MB,pixel_rate_in_MPixel_per_s,texture_rate_in_GTexel_per_s,num_cores
4533,NVIDIA GeForce 9300 GE,2008-06-01 12:00:00,2008.0,TSMC,8.0,,,20800000000.0,,20800000000.0,,1212278400.0,,65,,210.0,86.0,,6.4,64.0,540.0,,64.0,400.0,256.0,2160.0,2.16,8
4534,NVIDIA GeForce GTX 460M,2010-09-03 12:00:00,2010.0,TSMC,192.0,,,518400000000.0,,518400000000.0,43200000000.0,1283472000.0,,40,50.0,1170.0,238.0,,60.0,192.0,675.0,,192.0,625.0,1536.0,5400.0,21.6,192
4535,ATI FirePro V7760,,2012.0,TSMC,800.0,10.0,,1200000000000.0,,1200000000000.0,,,,55,76.0,956.0,256.0,,27.2,128.0,750.0,234.0,128.0,850.0,1024.0,6000.0,30.0,800
4536,NVIDIA GRID K180Q,2013-06-28 12:00:00,2013.0,TSMC,192.0,,,326400000000.0,,326400000000.0,13600000000.0,1372377600.0,138.8727318775568,28,130.0,1270.0,118.0,,28.51,128.0,850.0,,128.0,891.0,1024.0,3400.0,13.6,192
4537,Intel HD Graphics 5600,2014-09-05 12:00:00,2014.0,Intel,192.0,,,403200000000.0,,403200000000.0,100800000000.0,1409875200.0,,14,15.0,,,300.0,,,,,,,,3150.0,25.2,192
4539,NVIDIA Quadro FX 770M,2008-08-14 12:00:00,2008.0,UMC,32.0,,,80000000000.0,,80000000000.0,,1218672000.0,,65,35.0,314.0,144.0,,25.6,128.0,500.0,,128.0,800.0,512.0,4000.0,8.0,32
4541,AMD Radeon R5 M240,2014-09-18 12:00:00,2014.0,TSMC,320.0,5.0,,659200000000.0,,659200000000.0,41200000000.0,1410998400.0,,28,,690.0,56.0,1000.0,14.4,64.0,,,64.0,900.0,1024.0,8240.0,20.6,320
4542,NVIDIA GeForce GT 220M,2009-06-15 12:00:00,2009.0,TSMC,32.0,,,80000000000.0,,80000000000.0,,1245024000.0,,55,14.0,314.0,121.0,,25.6,128.0,500.0,,128.0,800.0,512.0,4000.0,8.0,32
4543,NVIDIA GeForce GT 710M,2013-01-09 12:00:00,2013.0,TSMC,96.0,,,297600000000.0,,297600000000.0,24800000000.0,1357689600.0,,28,15.0,585.0,116.0,,14.4,64.0,775.0,,64.0,900.0,1024.0,3100.0,12.4,96
4545,NVIDIA GeForce GT 635 OEM,2013-10-01 12:00:00,2013.0,TSMC,384.0,,,742700000000.0,,742700000000.0,30940000000.0,1380585600.0,,28,35.0,1020.0,87.0,,14.4,64.0,967.0,145.0,64.0,900.0,1024.0,7736.0,30.94,384
4547,NVIDIA GeForce GTX 950,2015-08-20 12:00:00,2015.0,TSMC,768.0,,,1825000000000.0,,1825000000000.0,57020000000.0,1440028800.0,173.6202424298679,28,90.0,2940.0,228.0,1024.0,105.8,128.0,,202.0,128.0,1653.0,2000.0,38020.0,57.02,768
4548,NVIDIA GeForce GTX 965M,,2016.0,TSMC,1024.0,,,2355000000000.0,,2355000000000.0,73600000000.0,,,28,,2940.0,228.0,935.0,80.19,128.0,,,128.0,1253.0,2000.0,36800.0,73.6,1024
4549,AMD Radeon HD 8570D IGP,2013-07-10 12:00:00,2013.0,TSMC,256.0,4.0,,409600000000.0,,409600000000.0,,1373414400.0,,32,65.0,1303.0,246.0,,,,800.0,,,,,6400.0,12.8,256
4551,NVIDIA GeForce 9500 GT Mac Edition,2010-05-19 12:00:00,2010.0,TSMC,32.0,,,89600000000.0,,89600000000.0,,1274227200.0,,55,50.0,314.0,121.0,,25.6,128.0,550.0,145.0,128.0,800.0,512.0,4400.0,8.8,32
4552,NVIDIA GeForce GTX 750,2014-02-18 12:00:00,2014.0,TSMC,512.0,,,1111000000000.0,,1111000000000.0,34720000000.0,1392681600.0,130.09643231278724,28,55.0,1870.0,148.0,1020.0,80.19,128.0,,145.0,128.0,1253.0,1024.0,17360.0,34.72,512
4553,AMD Radeon R7 M340,2015-12-06 12:00:00,2015.0,TSMC,384.0,6.0,,549100000000.0,,549100000000.0,34320000000.0,1449360000.0,,28,,950.0,77.0,620.0,16.0,64.0,,,64.0,1000.0,1024.0,5720.0,17.16,384
4555,ATI Radeon HD 4870,2008-06-25 12:00:00,2008.0,TSMC,800.0,10.0,,1200000000000.0,,1200000000000.0,240000000000.0,1214352000.0,359.421322508279,55,150.0,956.0,256.0,,115.2,256.0,750.0,241.0,256.0,900.0,512.0,12000.0,30.0,800
4556,NVIDIA GeForce GT 630,2012-05-15 12:00:00,2012.0,TSMC,96.0,,,311000000000.0,,311000000000.0,25920000000.0,1337040000.0,,40,65.0,585.0,116.0,,28.8,128.0,810.0,145.0,128.0,900.0,1024.0,3240.0,12.96,96
4557,AMD Radeon HD 7730,2013-05-01 12:00:00,2013.0,TSMC,384.0,6.0,,614400000000.0,,614400000000.0,38400000000.0,1367366400.0,65.54792944620681,28,47.0,1500.0,123.0,,72.0,128.0,800.0,168.0,128.0,1125.0,1024.0,6400.0,19.2,384
4559,ATI Radeon HD 5750,2009-10-13 12:00:00,2009.0,TSMC,720.0,9.0,,1008000000000.0,,1008000000000.0,,1255392000.0,,40,86.0,1040.0,166.0,,73.6,128.0,700.0,178.0,128.0,1150.0,1024.0,11200.0,25.2,720
4560,NVIDIA GeForce GT 630M,2012-03-22 12:00:00,2012.0,TSMC,96.0,,,307200000000.0,,307200000000.0,25600000000.0,1332374400.0,,28,33.0,585.0,116.0,,57.6,128.0,800.0,,128.0,900.0,2000.0,3200.0,12.8,96
4561,AMD Radeon HD 7550M,2012-01-07 12:00:00,2012.0,TSMC,480.0,6.0,,480000000000.0,,480000000000.0,,1325894400.0,,40,14.0,716.0,104.0,,28.8,128.0,500.0,,128.0,900.0,1024.0,8000.0,12.0,480
4562,NVIDIA GeForce 505 OEM,2013-02-17 12:00:00,2013.0,TSMC,24.0,,,49490000000.0,,49490000000.0,,1361059200.0,,40,25.0,486.0,100.0,,22.4,128.0,615.0,168.0,128.0,700.0,1024.0,4920.0,7.38,24
4563,NVIDIA GeForce GT 445M,2010-09-03 12:00:00,2010.0,TSMC,144.0,,,339800000000.0,,339800000000.0,28320000000.0,1283472000.0,,40,35.0,1170.0,238.0,,38.4,192.0,590.0,,192.0,800.0,3000.0,3540.0,14.16,144
4564,ATI Mobility Radeon HD 4270 IGP,2010-05-01 12:00:00,2010.0,,40.0,2.0,,47200000000.0,,47200000000.0,,1272672000.0,,55,,181.0,67.0,,,,590.0,,,,,2360.0,2.36,40
4565,ATI Radeon HD 4570,2008-11-25 12:00:00,2008.0,TSMC,80.0,1.0,,104000000000.0,,104000000000.0,,1227571200.0,,55,25.0,242.0,73.0,,8.0,64.0,650.0,168.0,64.0,500.0,1024.0,2600.0,5.2,80
4566,AMD Radeon R5 M320,2015-05-05 12:00:00,2015.0,TSMC,320.0,5.0,,547200000000.0,,547200000000.00006,34200000000.000004,1430784000.0,,28,,690.0,56.0,780.0,16.0,64.0,,,64.0,1000.0,4000.0,6840.0,17.1,320
4567,AMD Radeon R5 A240,,2014.0,TSMC,320.0,5.0,,499200000000.0,,499200000000.0,,,,28,50.0,950.0,77.0,730.0,28.8,128.0,,168.0,128.0,900.0,2000.0,6240.0,15.6,320
4569,NVIDIA Quadro 410,2012-08-07 12:00:00,2012.0,TSMC,192.0,,,271100000000.0,,271100000000.00003,11300000000.0,1344297600.0,167.96100507852992,28,38.0,1270.0,118.0,,14.26,64.0,706.0,176.0,64.0,891.0,512.0,2824.0,11.3,192
4570,AMD Radeon HD 8210E,2013-04-23 12:00:00,2013.0,TSMC,128.0,2.0,,76800000000.0,,76800000000.0,4800000000.0,1366675200.0,,28,9.0,1178.0,110.0,,,,300.0,,,,,1200.0,2.4,128
4572,NVIDIA Quadro K4000,2013-03-01 12:00:00,2013.0,TSMC,768.0,,,1244000000000.0,,1244000000000.0,51840000000.0,1362096000.0,1409.8359740209567,28,80.0,2540.0,221.0,,134.8,192.0,810.0,241.0,192.0,1404.0,3000.0,12960.0,51.84,768
4573,NVIDIA GeForce 940M,2015-03-13 12:00:00,2015.0,TSMC,384.0,,,903200000000.0,,903200000000.0,28220000000.0,1426204800.0,,28,33.0,,,1072.0,14.4,64.0,,,64.0,900.0,2000.0,9408.0,28.22,384
4574,NVIDIA Quadro K620,2014-07-22 12:00:00,2014.0,TSMC,384.0,,,863200000000.0,,863200000000.0,26980000000.0,1405987200.0,,28,45.0,1870.0,148.0,1058.0,28.8,128.0,,160.0,128.0,900.0,2000.0,17980.0,26.98,384
4576,AMD Radeon R7 M370,2015-05-05 12:00:00,2015.0,TSMC,384.0,6.0,,737300000000.0,,737300000000.0,46080000000.0,1430784000.0,,28,,690.0,56.0,900.0,73.6,128.0,,,128.0,1150.0,4000.0,7680.0,23.04,384
4577,NVIDIA GeForce 8400 GS PCI Rev. 2,2007-04-17 12:00:00,2007.0,TSMC,16.0,,,39360000000.0,,39360000000.0,,1176768000.0,,40,40.0,260.0,57.0,,8.0,64.0,520.0,,64.0,500.0,512.0,2080.0,4.16,16
4580,ATI Radeon HD 2400,2008-02-19 12:00:00,2008.0,TSMC,40.0,2.0,,31840000000.0,,31840000000.0,,1203379200.0,,65,20.0,180.0,85.0,,7.92,64.0,398.0,,64.0,495.0,256.0,1592.0,1.592,40
4583,NVIDIA GeForce GTX 780 Ti 6 GB,,,TSMC,2880.0,,,5345000000000.0,,5345000000000.0,222700000000.0,,,28,250.0,7080.0,561.0,875.0,336.6,384.0,,267.0,384.0,1753.0,6000.0,55680.0,222.7,2880
4584,AMD FirePro M6000,2012-07-01 12:00:00,2012.0,TSMC,640.0,10.0,,1024000000000.0,,1024000000000.0,64000000000.0,1341100800.0,,28,43.0,1500.0,123.0,,64.0,128.0,800.0,,128.0,1000.0,2000.0,12800.0,32.0,640
4586,AMD Radeon Sky 700,2013-03-27 12:00:00,2013.0,TSMC,1792.0,28.0,,3226000000000.0,,3226000000000.0,806400000000.0,1364342400.0,,28,225.0,4313.0,352.0,,264.0,384.0,900.0,267.0,384.0,1375.0,6000.0,28800.0,100.8,1792
4587,NVIDIA Quadro FX 1700,2007-09-12 12:00:00,2007.0,TSMC,32.0,,,58880000000.0,,58880000000.0,,1189555200.0,872.5144399108718,80,42.0,289.0,169.0,,25.6,256.0,460.0,168.0,256.0,400.0,512.0,3680.0,7.36,32
4588,NVIDIA GeForce 8400M G,2007-05-09 12:00:00,2007.0,TSMC,8.0,,,12800000000.0,,12800000000.0,,1178668800.0,,80,10.0,210.0,127.0,,6.4,64.0,400.0,,64.0,400.0,256.0,1600.0,3.2,8
4589,NVIDIA GeForce GT 640 Rev. 2,2013-05-29 12:00:00,2013.0,TSMC,384.0,,,803300000000.0,,803300000000.0,33470000000.0,1369785600.0,98.87738509682043,28,49.0,1020.0,87.0,,40.06,64.0,1046.0,145.0,64.0,1252.0,1024.0,8368.0,33.47,384
4590,NVIDIA GRID K540Q,2014-07-02 12:00:00,2014.0,TSMC,1536.0,,,2289000000000.0,,2289000000000.0,95360000000.0,1404259200.0,3934.597141964044,28,225.0,3540.0,294.0,,160.0,512.0,745.0,267.0,256.0,1250.0,8000.0,23840.0,95.36,3072
4591,NVIDIA GeForce GT 710,2014-03-27 12:00:00,2014.0,TSMC,192.0,,,366300000000.0,,366300000000.0,15260000000.0,1395878400.0,,28,19.0,1020.0,87.0,,14.4,64.0,954.0,145.0,64.0,900.0,2000.0,3816.0,15.26,192
4592,NVIDIA GeForce 9400 GT Rev. 2,2008-08-27 12:00:00,2008.0,TSMC,16.0,,,44800000000.0,,44800000000.0,,1219795200.0,,55,50.0,314.0,121.0,,12.8,128.0,550.0,168.0,128.0,400.0,512.0,2200.0,4.4,16
4593,AMD Radeon HD 8570M,2013-03-01 12:00:00,2013.0,TSMC,320.0,5.0,,528000000000.0,,528000000000.0,33000000000.0,1362096000.0,,28,,690.0,56.0,750.0,16.0,64.0,,,64.0,1000.0,1024.0,6600.0,16.5,320
4594,AMD Radeon R9 270X,2013-10-08 12:00:00,2013.0,TSMC,1280.0,20.0,,2688000000000.0,,2688000000000.0,168000000000.0,1381190400.0,221.0853891490704,28,180.0,2800.0,212.0,1000.0,179.2,256.0,,241.0,256.0,1400.0,2000.0,33600.0,84.0,1280
4596,AMD Radeon R5 340X OEM,2015-05-05 12:00:00,2015.0,TSMC,384.0,6.0,,691200000000.0,,691200000000.0,43200000000.0,1430784000.0,,28,65.0,950.0,77.0,,16.0,64.0,900.0,145.0,64.0,1000.0,2000.0,7200.0,21.6,384
4597,NVIDIA GeForce 9500 GT,2008-07-29 12:00:00,2008.0,UMC,32.0,,,96000000000.0,,96000000000.0,,1217289600.0,,65,50.0,314.0,144.0,,32.0,128.0,600.0,,128.0,1000.0,512.0,4800.0,9.6,32
4598,AMD Radeon R7 260X,2013-10-08 12:00:00,2013.0,TSMC,896.0,14.0,,1971000000000.0,,1971000000000.0,123200000000.0,1381190400.0,154.42647784784316,28,115.0,2080.0,160.0,,104.0,128.0,1100.0,170.0,128.0,1625.0,2000.0,17600.0,61.6,896
4600,AMD Radeon HD 6370M,2010-11-26 12:00:00,2010.0,TSMC,80.0,2.0,,120000000000.0,,120000000000.0,,1290729600.0,,40,11.0,292.0,59.0,,12.8,64.0,750.0,,64.0,800.0,1024.0,3000.0,6.0,80
4601,AMD Radeon HD 8770 OEM,2013-09-02 12:00:00,2013.0,TSMC,896.0,14.0,,1882000000000.0,,1882000000000.0,117600000000.0,1378080000.0,,28,85.0,2080.0,160.0,,96.0,128.0,1050.0,183.0,128.0,1500.0,1024.0,16800.0,58.8,896
4605,ATI Mobility Radeon HD 3650,2008-01-07 12:00:00,2008.0,TSMC,120.0,3.0,,120000000000.0,,120000000000.0,,1199664000.0,,55,,378.0,135.0,,22.4,128.0,500.0,,128.0,700.0,512.0,2000.0,4.0,120
4606,Intel HD Graphics 500,2015-09-01 12:00:00,2015.0,Intel,96.0,,,124800000000.0,,124800000000.0,15600000000.0,1441065600.0,,14,6.0,,,200.0,,,,,,,,1300.0,7.8,96
4607,NVIDIA GeForce GT 240M,2009-06-15 12:00:00,2009.0,TSMC,48.0,,,116200000000.0,,116200000000.0,,1245024000.0,,40,23.0,486.0,100.0,,25.6,128.0,550.0,,128.0,800.0,1024.0,4400.0,8.8,48
4610,ATI Mobility Radeon HD 4200 IGP,2009-09-10 12:00:00,2009.0,,40.0,2.0,,40000000000.0,,40000000000.0,,1252540800.0,,55,,181.0,67.0,,,,500.0,,,,,2000.0,2.0,40
4611,AMD Radeon R5 M430,2016-05-15 12:00:00,2016.0,TSMC,320.0,5.0,,659200000000.0,,659200000000.0,41200000000.0,1463270400.0,,28,,690.0,56.0,780.0,18.0,64.0,,,64.0,1125.0,2000.0,8240.0,20.6,320
4613,NVIDIA GeForce GT 635M,2012-03-22 12:00:00,2012.0,TSMC,96.0,,,253400000000.0,,253400000000.0,21120000000.0,1332374400.0,,40,33.0,585.0,116.0,,14.4,64.0,660.0,,64.0,900.0,1024.0,2640.0,10.56,96
4614,ATI Radeon HD 5570,2011-10-11 12:00:00,2011.0,TSMC,320.0,4.0,,416000000000.0,,416000000000.0,,1318291200.0,,40,39.0,716.0,118.0,,16.0,128.0,650.0,165.0,128.0,500.0,1024.0,2600.0,10.4,320
4615,NVIDIA GeForce GT 730,2014-06-18 12:00:00,2014.0,TSMC,96.0,,,268800000000.0,,268800000000.0,22400000000.0,1403049600.0,,40,49.0,585.0,116.0,,25.6,128.0,700.0,145.0,128.0,800.0,2000.0,2800.0,11.2,96
4616,ATI Radeon E4690 MXM,2009-06-01 12:00:00,2009.0,TSMC,320.0,4.0,,384000000000.0,,384000000000.0,,1243814400.0,,55,30.0,514.0,146.0,,22.4,128.0,600.0,,128.0,700.0,512.0,4800.0,19.2,320
4617,ATI Radeon HD 5850,2009-09-30 12:00:00,2009.0,TSMC,1440.0,18.0,,2088000000000.0,,2088000000000.0,417600000000.0,1254268800.0,360.7046290383476,40,151.0,2154.0,334.0,,128.0,256.0,725.0,241.0,256.0,1000.0,1024.0,23200.0,52.2,1440
4618,NVIDIA GeForce GTX 465,2010-05-31 12:00:00,2010.0,TSMC,352.0,,,855400000000.0,,855400000000.0,106900000000.0,1275264000.0,331.1455268371427,40,200.0,3100.0,529.0,,102.7,256.0,608.0,241.0,256.0,802.0,1024.0,13380.0,26.75,352
4619,AMD Radeon HD 6390,2011-07-04 12:00:00,2011.0,TSMC,320.0,4.0,,352000000000.0,,352000000000.0,,1309737600.0,,40,39.0,627.0,104.0,,16.0,128.0,550.0,165.0,128.0,500.0,1024.0,4400.0,8.8,320
4620,NVIDIA GeForce 9600 GTX,2009-05-27 12:00:00,2009.0,TSMC,96.0,,,278400000000.0,,278400000000.0,,1243382400.0,,65,140.0,754.0,324.0,,44.8,256.0,580.0,267.0,256.0,700.0,512.0,9280.0,27.84,96
4623,Intel Iris Graphics 5100,2013-05-27 12:00:00,2013.0,Intel,320.0,,,704000000000.0,,704000000000.0,176000000000.0,1369612800.0,,22,30.0,1300.0,181.0,200.0,,,,,,,,4400.0,44.0,320
4624,NVIDIA GeForce GTX 460 v2 ES,2011-09-24 12:00:00,2011.0,TSMC,336.0,,,1046000000000.0,,1046000000000.0,87190000000.0,1316822400.0,,40,160.0,1950.0,332.0,,128.3,256.0,779.0,210.0,256.0,1002.0,1280.0,10910.0,43.62,336
4625,NVIDIA GeForce 8600 GT Mac Edition,2007-04-17 12:00:00,2007.0,TSMC,32.0,,,92800000000.0,,92800000000.0,,1176768000.0,198.4689498509708,80,47.0,289.0,169.0,,24.0,128.0,600.0,170.0,128.0,750.0,128.0,4800.0,9.6,32
4627,AMD Radeon R9 295X2,2014-04-29 12:00:00,2014.0,TSMC,2816.0,44.0,,5733000000000.0,,5733000000000.0,716700000000.0,1398729600.0,1638.7777482089753,28,500.0,6200.0,438.0,,320.0,1024.0,1018.0,307.0,512.0,1250.0,8000.0,65150.00000000001,179.2,5632
4628,NVIDIA GeForce GTX 750 Ti OEM,,,TSMC,960.0,,,2108000000000.0,,2108000000000.0,87840000000.0,,,28,150.0,2540.0,221.0,1033.0,192.3,256.0,,,256.0,1502.0,2000.0,21960.0,87.84,960
4630,AMD Radeon HD 7330M,2012-01-07 12:00:00,2012.0,TSMC,80.0,2.0,,80000000000.0,,80000000000.0,,1325894400.0,,40,5.0,292.0,59.0,,12.8,64.0,500.0,,64.0,800.0,1024.0,2000.0,4.0,80
4631,NVIDIA GeForce GTX 490,,,TSMC,480.0,,,1166000000000.0,,1166000000000.0,145800000000.0,,,40,365.0,3100.0,529.0,,164.0,768.0,608.0,279.0,384.0,854.0,3072.0,18240.0,36.48,960
4632,ATI Radeon HD 5470,2012-02-13 12:00:00,2012.0,TSMC,80.0,2.0,,104000000000.0,,104000000000.0,,1329091200.0,,40,19.0,292.0,59.0,,6.4,64.0,650.0,170.0,64.0,400.0,512.0,2600.0,5.2,80
4633,AMD Radeon HD 8650D IGP,2013-12-28 12:00:00,2013.0,TSMC,384.0,4.0,,648200000000.0,,648200000000.0,,1388188800.0,,32,65.0,1303.0,246.0,720.0,,,,,,,,6752.0,20.26,384
4634,ATI Mobility Radeon HD 4850 Mac Edition,2009-08-28 12:00:00,2009.0,TSMC,800.0,10.0,,804800000000.0,,804800000000.0,161000000000.0,1251417600.0,,55,,956.0,256.0,,54.4,256.0,503.0,,256.0,850.0,512.0,8048.0,20.12,800
4635,AMD Radeon R7 265X OEM,2014-08-12 12:00:00,2014.0,TSMC,1280.0,20.0,,2368000000000.0,,2368000000000.0,148000000000.0,1407801600.0,,28,150.0,2800.0,212.0,900.0,179.2,256.0,,210.0,256.0,1400.0,2000.0,29600.0,74.0,1280
4636,AMD Radeon R5 M335,2015-10-21 12:00:00,2015.0,TSMC,320.0,5.0,,684800000000.0,,684800000000.0,42800000000.0,1445385600.0,,28,,690.0,56.0,,14.4,64.0,1070.0,,64.0,900.0,2000.0,8560.0,21.4,320
4637,NVIDIA GeForce 9500 GS,2008-07-29 12:00:00,2008.0,UMC,32.0,,,88000000000.0,,88000000000.0,,1217289600.0,,65,40.0,314.0,144.0,,16.13,128.0,550.0,,128.0,504.0,512.0,4400.0,8.8,32
4639,NVIDIA GeForce 8600 GS,2007-04-17 12:00:00,2007.0,TSMC,16.0,,,38080000000.0,,38080000000.0,,1176768000.0,,80,47.0,289.0,169.0,,12.8,128.0,540.0,,128.0,400.0,512.0,4320.0,4.32,16
4640,AMD Radeon HD 6990M Rebrand,2011-07-12 12:00:00,2011.0,TSMC,800.0,14.0,,1280000000000.0,,1280000000000.0,,1310428800.0,,40,100.0,1040.0,166.0,,70.4,128.0,800.0,,128.0,1100.0,1024.0,12800.0,32.0,800
4641,NVIDIA GeForce GTS 250M,2009-06-15 12:00:00,2009.0,TSMC,96.0,,,240000000000.0,,240000000000.0,,1245024000.0,,40,28.0,727.0,144.0,,51.2,128.0,500.0,,128.0,800.0,1024.0,4000.0,16.0,96
4642,AMD Radeon R5 235 OEM,2013-12-21 12:00:00,2013.0,TSMC,160.0,2.0,,248000000000.0,,248000000000.0,,1387584000.0,,40,35.0,370.0,67.0,,14.4,64.0,775.0,168.0,64.0,900.0,1024.0,3100.0,6.2,160
4644,AMD Radeon HD 8400E,2013-04-23 12:00:00,2013.0,TSMC,128.0,2.0,,153600000000.0,,153600000000.0,9600000000.0,1366675200.0,,28,25.0,1178.0,110.0,,,,600.0,,,,,2400.0,4.8,128
4645,NVIDIA Quadro NVS 290,2007-10-04 12:00:00,2007.0,TSMC,16.0,,,29380000000.0,,29380000000.0,,1191456000.0,185.98662596097267,80,21.0,210.0,127.0,,6.4,64.0,459.0,168.0,64.0,400.0,256.0,1836.0,3.672,16
4646,NVIDIA GeForce GTX 275,2009-01-15 12:00:00,2009.0,TSMC,240.0,,,673900000000.0,,673900000000.0,84240000000.0,1231977600.0,300.3861291991591,55,219.0,1400.0,470.0,,127.0,448.0,633.0,267.0,448.0,1134.0,896.0,17720.0,50.64,240
4647,NVIDIA GeForce GT 710,2014-03-27 12:00:00,2014.0,TSMC,192.0,,,366300000000.0,,366300000000.0,15260000000.0,1395878400.0,,28,19.0,1020.0,87.0,,14.4,64.0,954.0,145.0,64.0,900.0,2000.0,3816.0,15.26,192
4648,NVIDIA Quadro FX 3600M,2008-02-23 12:00:00,2008.0,TSMC,96.0,,,240000000000.0,,240000000000.0,,1203724800.0,,65,70.0,754.0,324.0,,51.2,256.0,500.0,,256.0,800.0,512.0,8000.0,24.0,96
4650,NVIDIA GeForce 9600 GT,2008-02-21 12:00:00,2008.0,TSMC,64.0,,,208000000000.0,,208000000000.0,,1203552000.0,215.17196230428743,65,95.0,505.0,240.0,,57.6,256.0,650.0,229.0,256.0,900.0,512.0,10400.0,20.8,64
4651,NVIDIA GeForce GTX 670M,2012-03-22 12:00:00,2012.0,TSMC,336.0,,,803700000000.0,,803700000000.0,66980000000.00001,1332374400.0,,40,75.0,1950.0,332.0,,72.0,192.0,598.0,,192.0,750.0,1536.0,8372.0,33.49,336
4654,NVIDIA Quadro Plex 2100 S4,2008-07-25 12:00:00,2008.0,TSMC,128.0,,,345600000000.0,,345600000000.0,,1216944000.0,,90,640.0,681.0,484.0,,76.8,1536.0,600.0,522.0,384.0,800.0,6144.0,14400.0,38.4,512
4655,ATI Radeon HD 3690,2008-03-30 12:00:00,2008.0,TSMC,320.0,4.0,,428800000000.0,,428800000000.0,85760000000.0,1206835200.0,,55,75.0,666.0,192.0,,26.56,128.0,670.0,,128.0,830.0,256.0,10720.0,10.72,320
4657,AMD Radeon HD 6250 IGP,2010-11-09 12:00:00,2010.0,TSMC,80.0,2.0,,80000000000.0,,80000000000.0,,1289260800.0,,40,9.0,450.0,75.0,,,,500.0,,,,,2000.0,4.0,80
4658,NVIDIA GeForce GT 635M,2012-03-22 12:00:00,2012.0,TSMC,144.0,,,388800000000.0,,388800000000.0,32400000000.0,1332374400.0,,40,35.0,1170.0,238.0,,28.8,128.0,650.0,,128.0,900.0,2000.0,3900.0,15.6,144
4660,ATI FireGL V5600,2007-06-28 12:00:00,2007.0,TSMC,120.0,3.0,,192000000000.0,,192000000000.0,,1182988800.0,747.6912010108902,65,89.0,390.0,153.0,,35.2,128.0,800.0,,128.0,1100.0,512.0,3200.0,6.4,120
4662,NVIDIA GeForce 845M,2015-08-26 12:00:00,2015.0,TSMC,384.0,,,903200000000.0,,903200000000.0,28220000000.0,1440547200.0,,28,33.0,,,1071.0,40.1,64.0,,,64.0,1253.0,2000.0,18820.0,37.63,384
4664,ATI Radeon HD 5870,2009-09-23 12:00:00,2009.0,TSMC,1600.0,20.0,,2720000000000.0,,2720000000000.0,544000000000.0,1253664000.0,481.3416287167248,40,188.0,2154.0,334.0,,153.6,256.0,850.0,280.0,256.0,1200.0,1024.0,27200.0,68.0,1600
4667,NVIDIA GeForce GTS 450 OEM,2010-10-11 12:00:00,2010.0,TSMC,144.0,,,455000000000.0,,455000000000.0,37920000000.0,1286755200.0,,40,106.0,1170.0,238.0,,96.0,192.0,790.0,210.0,192.0,1000.0,1536.0,4740.0,18.96,144
4668,NVIDIA GeForce 940MX,,2016.0,TSMC,384.0,,,953900000000.0,,953900000000.0,29810000000.0,,,28,23.0,,,1004.0,16.02,64.0,,,64.0,1001.0,2000.0,9936.0,29.81,384
4671,NVIDIA GeForce GTX 580M,2011-06-28 12:00:00,2011.0,TSMC,384.0,,,952300000000.0,,952300000000.0,79360000000.0,1309219200.0,,40,100.0,1950.0,332.0,,96.0,256.0,620.0,,256.0,750.0,2000.0,9920.0,39.68,384
4673,NVIDIA GeForce GT 720,2014-03-27 12:00:00,2014.0,TSMC,384.0,,,742700000000.0,,742700000000.0,30940000000.0,1395878400.0,53.56911918761828,28,19.0,1020.0,87.0,,14.4,64.0,967.0,145.0,64.0,900.0,2000.0,7736.0,30.94,384
4674,AMD FirePro W6150M,2015-11-12 12:00:00,2015.0,TSMC,768.0,12.0,,1651000000000.0,,1651000000000.0,103200000000.0,1447286400.0,,28,,2080.0,160.0,,88.0,128.0,1075.0,,128.0,1375.0,4000.0,17200.0,51.6,768
4675,ATI FirePro V7800P,2011-05-16 12:00:00,2011.0,TSMC,1440.0,18.0,,2016000000000.0,,2016000000000.0,403200000000.0,1305504000.0,1437.0782256522878,40,138.0,2154.0,334.0,,128.0,256.0,700.0,241.0,256.0,1000.0,2000.0,22400.0,50.4,1440
4676,AMD Radeon R4 Mobile Graphics,2014-06-11 12:00:00,2014.0,GlobalFoundries,128.0,2.0,,204800000000.0,,204800000000.0,12800000000.0,1402444800.0,,28,15.0,930.0,107.0,,,,800.0,,,,,3200.0,6.4,128
4677,NVIDIA Tesla K8,2014-09-16 12:00:00,2014.0,TSMC,1536.0,,,2491000000000.0,,2491000000000.0,103800000000.0,1410825600.0,,28,100.0,3540.0,294.0,693.0,160.0,256.0,,241.0,256.0,1250.0,8000.0,25950.0,103.8,1536
4678,NVIDIA GeForce 800M,2014-03-17 12:00:00,2014.0,TSMC,48.0,,,141700000000.0,,141700000000.0,11810000000.0,1395014400.0,,28,15.0,585.0,116.0,,14.4,64.0,738.0,,64.0,900.0,1024.0,1476.0,5.904,48
4679,NVIDIA GeForce 9100M G mGPU AMD,2008-07-29 12:00:00,2008.0,,16.0,,,35200000000.0,,35200000000.0,,1217289600.0,,80,12.0,210.0,127.0,,,,450.0,,,,,1800.0,1.8,16
